original_loc_timestamp,current_train_id,train_file_address,train_service_code,dep_timestamp,loc_stanox,train_id,original_loc_stanox,event_timestamp
1522539600000,,IKD,54606571,1522539600000,88729,87630I1831,88730,1522547574000
1522568700000,,IR1,52495100,1522568700000,82098,82628J1B01,82100,1522564949000
1522565160000,,IQ6,53790125,1522565160000,56573,56609J1601,56591,1522566347000
1522573620000,,IQ9,53790125,1522573620000,23430,18611J1C01,23432,1522576495000
1522578360000,,,22332000,1522578360000,67116,672S06MG01,67195,1522577760000
1522581180000,,IR9,54606571,1522581180000,56573,61635J1F01,56591,1522582163000
1522599540000,,IRC,52495100,1522599540000,23430,45636J1O01,23432,1522584033000
1522626480000,,IUB,57610316,1522626480000,70087,89679J1O01,70081,1522585164000
1522597560000,,IV0,51463180,1522597560000,23458,134D632L01,23451,1522587006000
1522597560000,,IV0,51463180,1522597560000,23451,134D632L01,23451,1522601485000
1522626480000,,IUB,57610316,1522626480000,70081,89679J1O01,70081,1522603512000
1522626480000,,IUB,57610316,1522626480000,70087,89679J1O01,70081,1522603545000
1522602360000,,IXL,53790125,1522602360000,23432,46078S1Q01,23463,1522603783000
1522613730000,70080S1X01,IX0,57610312,1522613730000,65702,70610K1X01,65700,1522610732000
1522615980000,,IU1,51610410,1522615980000,22029,89479W2J01,22040,1522614414000
1522617900000,,J3P,53790125,1522617900000,79780,76008T2Z01,79771,1522615960000
1522657260000,,JB6,57620785,1522657260000,78326,79445XC502,78321,1522641327000
1522660410000,,J7I,57610316,1522660410000,70087,89643LC102,70081,1522647860000
1522662210000,,J9Q,51461780,1522662210000,21248,264R75C402,21219,1522653000000
1522662210000,,J9Q,51461780,1522662210000,21219,264R75C402,21219,1522653180000
1522654800000,,J7Q,53790121,1522654800000,22038,23649LC602,22029,1522654090000
1522677900000,,JCL,57610312,1522677900000,70087,89631MCA02,70081,1522654885000
1522651920000,,JGH,57610310,1522651920000,89737,72077TC402,89736,1522655673000
1522661520000,22000UCD02,JJ5,53790121,1522661520000,23432,22696MCD02,23430,1522661340000
1522675200000,,JHS,54761000,1522675200000,56590,236M73CH02,56591,1522669185000
1522677600000,,JVA,52495800,1522677600000,65700,42063U2M02,65705,1522679324000
1522686630000,,JRD,55303021,1522686630000,18011,21673NCO02,18010,1522680213000
1522701840000,09093UCP02,JWP,95998090,1522701840000,42162,09646OCP02,42159,1522684680000
1522684590000,,,22204000,1522684590000,87132,872L881R02,72241,1522684860000
1522684710000,,,22204000,1522684710000,87132,872L881R02,72242,1522684860000
1522686480000,,JWM,56230736,1522686480000,56590,56427YCO02,56591,1522685352000
1522686510000,,,22204000,1522686510000,87132,872L901S02,72242,1522685520000
1522687980000,,JIK,52495100,1522687980000,65700,82693MCB02,65705,1522687836000
1522730280000,,K6A,57622970,1522730280000,09322,34646PC802,09317,1522688855000
1522687860000,,J9L,51610410,1522687860000,22029,89437XCC02,22040,1522688933000
1522692600000,,K1R,54606570,1522692600000,56573,46012VCF02,56591,1522693438000
1522694580000,,K7L,54606570,1522694580000,56573,56046V1X02,56591,1522693517000
1522697520000,,K8T,56461882,1522697520000,36108,364F342Y02,36087,1522696671000
1522697640000,,,25521007,1522697640000,74237,741O881Y02,74236,1522697520000
1522712220000,230L84C702,KE9,54761000,1522712220000,45095,236L84C702,45106,1522700040000
1522697940000,,K33,53790121,1522697940000,65700,56607P2T02,65705,1522700897000
1522702980000,,K7M,95998090,1522702980000,65700,42662PCY02,65705,1522700942000
1522746630000,,KHE,57610316,1522746630000,70087,89690QC103,70081,1522713828000
1522751490000,89023WCC03,KN4,51610410,1522751490000,72027,89438ZCC03,72275,1522716923000
1522717560000,,KC9,54761000,1522717560000,56590,466M15C802,56571,1522718142000
1522721160000,,KBQ,95998790,1522721160000,23430,04624QC702,23440,1522718269000
1522732260000,,KJW,59120020,1522732260000,82100,86716WC203,82101,1522719718000
1522740180000,890Y211303,KEZ,51462781,1522740180000,86090,896Y211303,86109,1522722900000
1522715400000,,KGT,59430947,1522715400000,76470,77089V1902,76469,1522725918000
1522737780000,,,22150007,1522737780000,57412,575Z502603,57413,1522731180000
1522733700000,,KNN,59427320,1522733700000,25624,35663R1203,25623,1522732320000
1522731870000,,KUP,56400020,1522731870000,65700,65046W1403,65702,1522732851000
1522736820000,,KTB,57121020,1522736820000,88505,88615SC503,88502,1522733695000
1522739580000,,KXT,51426930,1522739580000,65700,65064WC603,65712,1522734060000
1522738530000,,KSF,51426930,1522738530000,75013,76600S1403,75011,1522734126000
1522737630000,,,24784000,1522737630000,87681,872R11M603,87675,1522735200000
1522736520000,,,24783000,1522736520000,87681,872U03M503,87692,1522737960000
1522764840000,,L4P,57620470,1522764840000,65557,34634TCE03,65555,1522740275000
1522742820000,,,24782000,1522742820000,87692,872S56MA03,87681,1522742700000
1522743960000,,,24786000,1522743960000,87692,872U70MC03,87679,1522742760000
1522743330000,,K9P,51426930,1522743330000,22038,76694PC902,22031,1522744791000
1522766040000,,LCW,51426930,1522766040000,65700,65639UCM03,65709,1522750776000
1522755180000,,K9I,52406840,1522755180000,51401,09689P2702,51400,1522751799000
1522747260000,,L7T,56661501,1522747260000,12714,12022X2E03,12931,1522752780000
1522747530000,,L7T,56661501,1522747530000,12716,12022X2E03,12710,1522752900000
1522743660000,,KRU,51426930,1522743660000,19121,25689RC503,19115,1522754491000
1522772700000,,LFZ,59406441,1522772700000,85402,85670UCQ03,85401,1522756337000
1522764300000,,KN5,57610312,1522764300000,70087,89656RCA03,70081,1522756573000
1522789590000,,LI1,57120820,1522789590000,88730,87757WCY03,88740,1522758731000
1522765440000,,,24744000,1522765440000,86441,861N18MN03,86424,1522760460000
1522761600000,,L6T,54761000,1522761600000,56590,236M73CH03,56591,1522762669000
1522770510000,,LKS,57121020,1522770510000,88450,87638VCP03,88447,1522762887000
1522770300000,,LKZ,51464580,1522770300000,23451,246D651R03,24222,1522763798000
1522768740000,,LK0,57620570,1522768740000,17169,16038Y2M03,17172,1522766608000
1522767660000,,L8M,51426930,1522767660000,44215,65692TCL03,44214,1522770630000
1522747260000,,K9P,51426930,1522747260000,21201,76694PC902,21244,1522771930000
1522792740000,,LLN,56609010,1522792740000,51341,74415BCT03,51340,1522772350000
1522774440000,,LKS,57121020,1522774440000,88505,87638VCP03,88502,1522773623000
1522774440000,,LEV,52406842,1522774440000,72023,42098XCN03,72027,1522775417000
1522779810000,75075Y1R03,LKT,51426930,1522779810000,76470,75639V1R03,76110,1522776225000
1522828500000,,LU4,54606070,1522828500000,49202,21633WCZ03,49200,1522777233000
1522772880000,56653WCO03,LMN,56230736,1522772880000,56590,56429BCO03,56591,1522778099000
1522786800000,,LY8,56460280,1522786800000,23451,246D131Z03,24222,1522779056000
1522794360000,,LUD,52496101,1522794360000,21195,21636WC803,21204,1522779840000
1522794360000,,LUD,52496101,1522794360000,21204,21636WC803,21204,1522780560000
1522797750000,880L36CY03,LWN,54761000,1522797750000,45112,886L36CY03,45106,1522781520000
1522784100000,,LKW,53790121,1522784100000,65700,56640VCT03,65705,1522782719000
1522816680000,,M1T,57622970,1522816680000,09322,34617XC803,09317,1522784444000
1522787820000,,LVU,50520220,1522787820000,89735,72098Y2W03,89736,1522784622000
1522783350000,,LW8,51463180,1522783350000,23451,216Z762V03,23453,1522785180000
1522818660000,,M3V,59120020,1522818660000,82100,86782WC204,82101,1522787007000
1522787970000,,LW9,51426930,1522787970000,23430,22657WCY03,23103,1522787182000
1522792140000,,LX2,59418041,1522792140000,79780,80007Z1Y03,79771,1522787712000
1522814820000,,LYU,54606070,1522814820000,49202,21682W1Z03,49200,1522787809000
1522786800000,65095YCM03,LCW,51426930,1522786800000,21201,65639UCM03,21244,1522787924000
1522786920000,,LW8,51463180,1522786920000,17988,216Z762V03,17991,1522788180000
1522787100000,,LW8,51463180,1522787100000,17991,216Z762V03,18001,1522788180000
1522787100000,,LW8,51463180,1522787100000,17998,216Z762V03,18001,1522788240000
1522793520000,,M1Q,54606070,1522793520000,36406,36401CC703,36408,1522788255000
1522786920000,,LW8,51463180,1522786920000,17991,216Z762V03,17991,1522788240000
1522790880000,74068YCW03,LQF,54606570,1522790880000,65700,74683VCW03,65705,1522788428000
1522781610000,,LMK,55303021,1522781610000,16502,18428BCX03,18014,1522788847000
1522789380000,,LWD,55303021,1522789380000,16502,18473BCZ03,18014,1522788921000
1522787880000,,LV3,55303021,1522787880000,18011,21648W2W03,18010,1522788967000
1522790160000,,,24787000,1522790160000,87701,882H66M703,88312,1522790160000
1522812120000,86034ZC703,M18,53790120,1522812120000,23430,86609XC703,23022,1522793845000
1522803750000,,LWH,55303021,1522803750000,16502,18476BC004,18014,1522794680000
1522796340000,,LXQ,51426930,1522796340000,56590,44670W1Z03,56591,1522796257000
1522804320000,,M7L,54761000,1522804320000,56590,466M15C803,56591,1522796292000
1522803840000,,M3T,59120020,1522803840000,82100,82780WC004,82095,1522798772000
1522802700000,,LWG,55303021,1522802700000,18011,18475B1004,18010,1522799496000
1522802160000,74074ZC903,LXB,56609010,1522802160000,74310,74480BC903,74314,1522803911000
1522807560000,,LWI,95998790,1522807560000,23430,04659WC703,23440,1522804113000
1522797420000,,LWF,55303021,1522797420000,16502,18474BC803,18014,1522807119000
1522800900000,,LX4,59418042,1522800900000,79780,80009ZC703,79771,1522809482000
1522802700000,,LWG,55303021,1522802700000,18010,18475B1004,18010,1522809726000
1522812000000,,MER,59427320,1522812000000,35546,36007A1204,35550,1522809755000
1522807860000,,L5B,51426930,1522807860000,22038,15631YCO03,22029,1522809814000
1522833210000,,M97,57610316,1522833210000,70087,89622YC104,70081,1522810334000
1522806150000,,M6A,51464680,1522806150000,23421,316E60C903,23109,1522814220000
1522806150000,,M6A,51464680,1522806150000,23443,316E60C903,23109,1522814220000
1522806150000,,M6A,51464680,1522806150000,23453,316E60C903,23109,1522814280000
1522806150000,,M6A,51464680,1522806150000,23451,316E60C903,23109,1522814280000
1522818270000,,ML2,56400020,1522818270000,65705,65035A1404,65702,1522814347000
1522800270000,,M6X,54761000,1522800270000,27212,246Z721903,27272,1522815120000
1522825560000,,MR4,51426930,1522825560000,56590,56625AC104,56591,1522822100000
1522842450000,,MPM,56230736,1522842450000,56590,21607AC604,56591,1522822138000
1522841790000,,LQY,52406840,1522841790000,51401,07685VCV03,51400,1522825389000
1522851240000,,MUL,57620470,1522851240000,65557,34666ACE04,65555,1522825852000
1522841520000,,MUT,52160347,1522841520000,34093,34668A1G04,34098,1522826854000
1522837380000,,MNR,51426930,1522837380000,75013,76699Z1A04,75011,1522827490000
1522827060000,,MAS,53790125,1522827060000,65705,72790W1204,65700,1522828727000
1522828620000,,MCK,59427320,1522828620000,66025,77655Y1304,66029,1522829360000
1522850700000,,MJM,57610312,1522850700000,70087,89661ZCA04,70081,1522830333000
1522831620000,,MSL,50510170,1522831620000,42183,36071ACA04,42159,1522834257000
1522836600000,,,22974000,1522836600000,31300,325J342E04,31510,1522835040000
1522846920000,,N1G,56460280,1522846920000,23451,166D16CI04,24222,1522837982000
1522849320000,,MXP,51464580,1522849320000,23451,196D72CJ04,24222,1522838612000
1522830060000,,MP4,51426930,1522830060000,19121,25602AC504,19115,1522840741000
1522832400000,,MM7,51426930,1522832400000,19113,25687ZC604,19115,1522841689000
1522848000000,,MZ6,54761000,1522848000000,56590,236M73CH04,56591,1522843069000
1522845960000,,N6R,51426830,1522845960000,65702,65058B1K04,65712,1522845515000
1522856700000,,NAV,51464580,1522856700000,23451,246D651R04,24222,1522846238000
1522853640000,,MTN,57121020,1522853640000,88505,73649ACK04,88502,1522851827000
1522916100000,,NFL,57622970,1522916100000,46306,34632D1704,46307,1522852819000
1522903080000,,NFX,57622970,1522903080000,09322,34637DC804,09317,1522853037000
1522859280000,56644DCO04,N04,56230736,1522859280000,56590,56471DCO04,56591,1522854664000
1522879140000,,N68,56609010,1522879140000,51341,74403ECT04,51340,1522854745000
1522857120000,55027CCP04,MU5,53790121,1522857120000,56580,55659ACP04,56591,1522861345000
1522862580000,,,12226110,1522862580000,32553,322H52MU04,32550,1522862160000
1522877580000,,NJB,51464780,1522877580000,23458,186D22CZ04,23461,1522864059000
1522880700000,150E663Z04,NU5,55460181,1522880700000,23458,154E663Z04,23451,1522871912000
1522873200000,,MTH,51426930,1522873200000,21200,65646ACM04,21244,1522872679000
1522891650000,,NTK,51464580,1522891650000,24222,096M89C804,24219,1522876200000
1522891650000,,NTK,51464580,1522891650000,23451,096M89C804,24219,1522876319000
1522891650000,,NTK,51464580,1522891650000,23458,096M89C804,24219,1522876522000
1522879920000,,NTB,54606070,1522879920000,36406,36498EC704,36408,1522876652000
1522882260000,,NVR,57121020,1522882260000,88505,88618FC704,88502,1522881068000
1522882920000,,NNP,51464580,1522882920000,23451,196D40C704,24222,1522884039000
1522888560000,74001DC904,NXM,56609010,1522888560000,74310,74422FC904,74314,1522888102000
1522919610000,,NZP,57610316,1522919610000,70087,89670FC105,70081,1522889391000
1522898850000,,P5N,51425130,1522898850000,73250,72656GC305,73240,1522890495000
1522906680000,,P3V,59427320,1522906680000,25624,36630G1105,25623,1522892615000
1522893960000,,NSV,95998790,1522893960000,23430,04684EC704,23440,1522894620000
1522890720000,,NTD,54761000,1522890720000,56590,466M15C804,56591,1522894798000
1522912500000,,P93,52660490,1522912500000,10202,10600H1A05,10201,1522895100000
1522912500000,,P93,52660490,1522912500000,10201,10600H1A05,10201,1522895220000
1522909620000,,PCQ,57121020,1522909620000,88505,88651HC505,88502,1522900849000
1522912260000,,PAZ,51464780,1522912260000,23451,206D33C505,23458,1522901031000
1522905060000,86616GC305,P2Z,59120020,1522905060000,82100,86761XC305,82101,1522904482000
1522908810000,,,22214000,1522908810000,72277,872N00M505,72275,1522908900000
1522917960000,,01H,59406341,1522917960000,85412,85619ICA05,85423,1522909571000
1522923240000,,P5K,95998090,1522923240000,56590,23763XCA05,56591,1522911048000
1522914000000,23002EC605,020,53790121,1522914000000,22038,23623IC605,22029,1522912221000
1522928190000,,N5K,52406840,1522928190000,51401,07623CCV04,51400,1522915729000
1522937100000,,P6A,57610312,1522937100000,70087,89662GCA05,70081,1522917501000
1522926870000,22047ECG05,04M,53790120,1522926870000,23432,22658ICG05,24219,1522917961000
1522931670000,22047ECG05,04M,53790120,1522931670000,56591,22658ICG05,56585,1522918073000
1522931100000,,00V,57622970,1522931100000,47252,72611I1E05,47251,1522920517000
1522938660000,,04A,51426930,1522938660000,65700,65653ICM05,65710,1522922236000
1522916460000,,PDI,51426930,1522916460000,19113,25661HC505,19115,1522924178000
1522945500000,,0C7,59406441,1522945500000,85402,85659JCQ05,85401,1522925843000
1522929900000,,0A4,54606570,1522929900000,56590,46053ECF05,56591,1522927949000
1522928850000,,PFY,56230736,1522928850000,56590,21686HC605,56591,1522928036000
1522925160000,,03P,50520620,1522925160000,73249,73644I1G05,73250,1522928816000
1522929900000,,0A4,54606570,1522929900000,56580,46053ECF05,56591,1522928900000
1522938960000,,0B5,57121020,1522938960000,86036,88645JCI05,86030,1522929484000
1522868340000,,MX7,52660490,1522868340000,11269,10628J1N04,11247,1522930380000
1522868340000,,MX7,52660490,1522868340000,11311,10628J1N04,11247,1522930380000
1522868340000,,MX7,52660490,1522868340000,11331,10628J1N04,11247,1522930380000
1522868340000,,MX7,52660490,1522868340000,11403,10628J1N04,11247,1522930440000
1522868340000,,MX7,52660490,1522868340000,11526,10628J1N04,11247,1522930440000
1522934400000,,0A6,54761000,1522934400000,56590,236M73CH05,56591,1522930468000
1522936800000,,0J1,52660490,1522936800000,10202,10640K2O05,10201,1522932900000
1522936800000,,0J1,52660490,1522936800000,10201,10640K2O05,10201,1522932960000
1522965540000,,0JY,56609010,1522965540000,51341,74417HCT05,51340,1522936283000
1522939380000,09038FCP05,0KR,95998090,1522939380000,09149,09661KCP05,09150,1522938120000
1522953420000,,0PW,51426930,1522953420000,65700,65603LCQ05,65707,1522939375000
1522944240000,,032,52495100,1522944240000,65700,82637ICB05,65705,1522940740000
1522944600000,,00L,97790600,1522944600000,65700,35609I2M05,65705,1522940760000
1522944270000,,,25470001,1522944270000,81700,812R98MR05,81431,1522940820000
1522943520000,,03U,53790121,1522943520000,56590,55645ICP05,56591,1522941284000
1522936800000,,0J1,52660490,1522936800000,10202,10640K2O05,10201,1522942680000
1522952040000,,0SX,95998090,1522952040000,56590,42091F2R05,56591,1522944539000
1522946940000,,0SS,50520220,1522946940000,22029,23088F2R05,22038,1522945947000
1522954620000,23043FCM05,0L9,54606570,1522954620000,66402,23427HCM05,66323,1522953600000
1522953600000,,0RN,54606570,1522953600000,56573,17079F1S05,56591,1522953934000
1522989480000,,11R,57622970,1522989480000,09322,34645MC805,09317,1522955018000
1522986360000,,10H,57620470,1522986360000,16443,36627M1905,16445,1522955257000
1522966560000,,0NY,54606571,1522966560000,04835,13694K1X05,04834,1522956143000
1522962810000,,0NY,54606571,1522962810000,04836,13694K1X05,04834,1522956195000
1522966560000,,0NY,54606571,1522966560000,04834,13694K1X05,04834,1522956204000
1522962660000,,0WX,52496101,1522962660000,21204,21017GCZ05,21195,1522956960000
1522955760000,42000GCV05,0I9,52406842,1522955760000,65705,42629KCV05,65700,1522957325000
1522954290000,,0QL,55303021,1522954290000,16502,18448HCX05,18015,1522958330000
1522966320000,,0ZW,54606070,1522966320000,36406,36490HC705,36408,1522958747000
1522961040000,09038FCP05,0KR,95998090,1522961040000,42162,09661KCP05,42159,1522959480000
1522988190000,,0TF,51426030,1522988190000,25012,79644LCY05,25011,1522960860000
1522959600000,,04A,51426930,1522959600000,21201,65653ICM05,21244,1522961792000
1522962600000,,0R0,50520220,1522962600000,56590,28450H1Y05,56591,1522961958000
1522957710000,,,24659005,1522957710000,89004,885T95MY05,89302,1522962840000
1522967160000,,0X0,52496101,1522967160000,21195,21683LC805,21204,1522962960000
1522960080000,,,24657005,1522960080000,89004,895A95MZ05,89302,1522963140000
1522967160000,,0X0,52496101,1522967160000,21204,21683LC805,21204,1522963140000
1522986360000,,10H,57620470,1522986360000,16448,36627M1905,16445,1522964465000
1522968660000,,15P,57121020,1522968660000,88505,88692MC705,88502,1522965252000
1522968360000,,18E,21890002,1522968360000,48231,495P862705,48221,1522965480000
1522990980000,,16I,59120020,1522990980000,82098,82604NC306,82101,1522969112000
1522976040000,,10E,51464580,1522976040000,23458,326E43C805,23451,1522970220000
1522976040000,,10E,51464580,1522976040000,24222,326E43C805,23451,1522970220000
1522974960000,74077GC905,177,56609010,1522974960000,74310,74419IC905,74314,1522970268000
1522972860000,,10E,51464580,1522972860000,18064,326E43C805,18058,1522970460000
1522972860000,,10E,51464580,1522972860000,18069,326E43C805,18058,1522970460000
1522972860000,,10E,51464580,1522972860000,18074,326E43C805,18058,1522970460000
1522972860000,,10E,51464580,1522972860000,18077,326E43C805,18058,1522970520000
1522972860000,,10E,51464580,1522972860000,18058,326E43C805,18058,1522970580000
1522972860000,,10E,51464580,1522972860000,18067,326E43C805,18058,1522972817000
1522972860000,,10E,51464580,1522972860000,18079,326E43C805,18058,1522972841000
1522972860000,,10E,51464580,1522972860000,18067,326E43C805,18058,1522972991000
1522972860000,,10E,51464580,1522972860000,18058,326E43C805,18058,1522972998000
1522974150000,,10E,51464580,1522974150000,18067,326E43C805,18076,1522973029000
1522974150000,,10E,51464580,1522974150000,18079,326E43C805,18076,1522973037000
1522977120000,,14G,54761000,1522977120000,56590,466M15C805,56591,1522974739000
1522979400000,,0KF,53121220,1522979400000,65705,29656KCY05,65700,1522975154000
1522977840000,,0XZ,51426930,1522977840000,21228,22601MC006,21244,1522975710000
1522980360000,,15B,95998790,1522980360000,23430,04687MC705,23440,1522976574000
1523006010000,,193,57610316,1523006010000,70087,89635NC106,70081,1522978838000
1522980660000,,0BN,51426930,1522980660000,22038,15663NCO05,22029,1522978964000
1522991460000,,1G1,59120020,1522991460000,82100,86739YC206,82101,1522983411000
1522995480000,,1ES,59122621,1522995480000,51206,72610O1406,51205,1522984380000
1522990740000,,,12349820,1522990740000,30120,305N311406,30161,1522985640000
1522990740000,,,12349820,1522990740000,30127,305N311406,30161,1522985640000
1522992180000,,1LP,54606570,1522992180000,17178,23031H2406,17172,1522987500000
1522996740000,,1KV,57620780,1522996740000,17178,16026H1406,17172,1522987500000
1522995480000,,1ES,59122621,1522995480000,51205,72610O1406,51205,1522988692000
1522995480000,,1ES,59122621,1522995480000,51206,72610O1406,51205,1522988698000
1522996740000,,1KV,57620780,1522996740000,17172,16026H1406,17172,1522991196000
1523002860000,,1LF,57620785,1523002860000,78326,79493IC506,78321,1522992052000
1523000700000,,,24744000,1523000700000,86451,862E20MB06,86471,1522992900000
1523000100000,,1I1,51426030,1523000100000,14241,25653O2406,14240,1522992885000
1523000700000,,,24744000,1523000700000,86471,862E20MB06,86471,1522993620000
1523000400000,,1LM,54606571,1523000400000,56573,62605P1506,56591,1522994706000
1523000400000,23064HC606,1T2,53790121,1523000400000,22038,23669PC606,22029,1522997867000
1523000400000,23064HC606,1T2,53790121,1523000400000,22029,23669PC606,22029,1522999281000
1523001960000,,1TS,50520220,1523001960000,56591,59070H2B06,56580,1523000651000
1523004180000,,1EE,57620470,1523004180000,27221,73601OC206,27272,1523005721000
1523006880000,,1MT,51426930,1523006880000,75013,76620PC606,75011,1523005988000
1523007120000,,1TI,53790121,1523007120000,23432,22675PCD06,23430,1523007755000
1523016360000,,202,51425330,1523016360000,76471,76674QCH06,76470,1523010002000
1523016360000,,202,51425330,1523016360000,76470,76674QCH06,76470,1523010007000
1523010660000,,,22218000,1523010660000,87203,529N16MF06,87232,1523011020000
1523011830000,,,22206000,1523011830000,87203,879M20MH06,87207,1523011080000
1523010660000,,,22218000,1523010660000,87232,529N16MF06,87232,1523011320000
1522937100000,,,24605004,1522937100000,87201,882R40MN05,88491,1523013720000
1522938900000,,,24605004,1522938900000,87201,882R42MO05,88491,1523014080000
1522942500000,,,24605004,1522942500000,87201,882R46MQ05,88491,1523014860000
1522944420000,,,24605004,1522944420000,87201,882R48MR05,88491,1523015040000
1522946100000,,,24605000,1522946100000,87201,882R50MS05,88491,1523015160000
1523016120000,,23B,52160340,1523016120000,73250,72607RCH06,73240,1523015252000
1523020800000,,20H,54761000,1523020800000,56590,236M73CH06,56591,1523015505000
1523027820000,89010HCC06,1G3,51610410,1523027820000,23432,89470ICC06,23422,1523019600000
1523019180000,,1NM,54761000,1523019180000,23433,586E42CA06,23430,1523020091000
1523041020000,,2FV,59120020,1523041020000,82202,86779YCR06,82243,1523028164000
1523044110000,,2EL,51426930,1523044110000,22038,21631SCX06,23003,1523028319000
1523032080000,,2EF,56230736,1523032080000,56590,56422KCO06,56591,1523029415000
1523033580000,,2FN,53790121,1523033580000,56590,56639SCT06,56591,1523030435000
1523037600000,,2HK,51426930,1523037600000,21201,23035JCS06,21244,1523033182000
1522947540000,,,24655000,1522947540000,88401,882S55MT05,87601,1523034120000
1523062080000,,2LT,50510170,1523062080000,49202,49065JC007,49200,1523034261000
1522954740000,,,24650000,1522954740000,88403,882M64MX05,88402,1523034480000
1523037960000,,,24788005,1523037960000,87637,875G562W06,87639,1523038200000
1523045580000,,2QK,53790125,1523045580000,07360,07087J1Z06,07364,1523038731000
1523075880000,,2RT,57622970,1523075880000,09322,34666TC806,09317,1523041157000
1523075880000,,2RT,57622970,1523075880000,09317,34666TC806,09317,1523042071000
1523048760000,,29T,51462783,1523048760000,23451,166D10CZ06,24222,1523042578000
1523050980000,,2IM,51464780,1523050980000,24222,236D66C706,23461,1523042599000
1523047440000,09077ICP06,1VZ,95998090,1523047440000,42162,09605QCP06,42159,1523042700000
1523046000000,,1U8,51426930,1523046000000,21201,65683PCM06,21244,1523044939000
1523052720000,,2TI,54606070,1523052720000,36406,36481KC706,36408,1523046270000
1523053650000,,2NR,59120020,1523053650000,82100,82624T1706,82101,1523049904000
1523050440000,,2HG,59120020,1523050440000,82100,82659S1Z06,82095,1523049933000
1523051940000,,2FG,56609010,1523051940000,51341,744L40CT06,51340,1523052504000
1523055060000,,2NT,57121020,1523055060000,88505,88625TC706,88502,1523052879000
1523066760000,,2H1,95998790,1523066760000,23430,04660UC706,23440,1523053280000
1523066700000,,2XE,51464780,1523066700000,45095,236H31C007,45106,1523057700000
1523092440000,,319,57610316,1523092440000,70087,89688UC107,70081,1523063178000
1523066310000,,2MV,53121220,1523066310000,56590,45619TC906,56591,1523067649000
1523063520000,,2VL,54761000,1523063520000,56590,466M15C806,56591,1523067686000
1523068800000,,2P1,51426930,1523068800000,56591,21629T2806,57403,1523069554000
1523068800000,,2P1,51426930,1523068800000,56590,21629T2806,57403,1523070547000
1523082060000,,31J,57121020,1523082060000,88505,88689UC507,88502,1523077356000
1523083530000,460O35C107,330,54761000,1523083530000,89360,466O35C107,89363,1523078040000
1523086800000,,31I,57121020,1523086800000,86036,88704ZC407,86030,1523079443000
1523089560000,,2V6,51426930,1523089560000,22041,76698TC906,22031,1523084252000
1523093340000,,349,52495100,1523093340000,23432,21072K1D07,23430,1523085053000
1523093280000,76048LC906,2V6,51426930,1523093280000,21210,76698TC906,21244,1523089957000
1523127660000,,3EC,54606070,1523127660000,49211,17433MCD07,49200,1523092060000
1523126460000,,3EC,54606070,1523126460000,49202,17433MCD07,49200,1523092091000
1523127660000,,3EC,54606070,1523127660000,49200,17433MCD07,49200,1523092103000
1523104290000,,3F8,55122820,1523104290000,73250,73625WCJ07,73240,1523096253000
1523064060000,22063L1W06,2FS,51610410,1523064060000,72027,22680W1W06,72275,1523096338000
1523112510000,,3F2,57121020,1523112510000,73666,73623W1P07,73663,1523099292000
1523105490000,,3LH,59155220,1523105490000,73250,73076LCK07,73666,1523100040000
1523127420000,,3LT,54606570,1523127420000,49399,49078L1W07,49420,1523103710000
1523127420000,,3LT,54606570,1523127420000,49420,49078L1W07,49420,1523103822000
1523127720000,,3HG,55460182,1523127720000,23451,334E21CM07,24222,1523105361000
1523109750000,,3EY,51464580,1523109750000,24222,196D721J07,23451,1523105385000
1523106480000,,36P,57610312,1523106480000,70087,89654V1A07,70081,1523108572000
1523112360000,,,22214000,1523112360000,72277,872N02MO07,72275,1523111280000
1523110740000,,3KE,52160348,1523110740000,25624,34679WCK07,25623,1523111758000
1523118000000,56628XCN07,3RC,56230736,1523118000000,56590,56473MCN07,56591,1523114104000
1523125440000,,3QQ,54606570,1523125440000,56590,34001MCU07,56591,1523118439000
1523126400000,89407MCE07,36Q,51610410,1523126400000,22038,89655VCE07,22040,1523123328000
1523126400000,89407MCE07,36Q,51610410,1523126400000,22029,89655VCE07,22040,1523125777000
1523146680000,,3VH,54606571,1523146680000,56590,56600Y1008,56591,1523126149000
1523133930000,,3VC,54606571,1523133930000,56590,56696X1Z07,56591,1523126554000
1523134380000,,3VD,53790125,1523134380000,56590,56697X1Z07,56591,1523126583000
1523142000000,,3VF,52495100,1523142000000,56590,56698X1907,56591,1523126610000
1523138640000,,3VE,54761100,1523138640000,56573,566G361807,56591,1523126630000
1523138400000,,3W3,22244008,1523138400000,16446,165Z871Z07,16447,1523129818000
1523138400000,,3W3,22244008,1523138400000,16447,165Z871Z07,16447,1523129894000
1523129820000,,,22215003,1523129820000,87625,529C55MX07,87645,1523130060000
1523129070000,,,12355820,1523129070000,30120,305N911Y07,30161,1523130420000
1523129070000,,,12355820,1523129070000,30119,305N911Y07,30161,1523130420000
1523132040000,,,22215003,1523132040000,87625,879D59MZ07,87645,1523130480000
1523126100000,,3P2,54761100,1523126100000,56573,616G351S07,56591,1523132266000
1523138250000,,,21936004,1523138250000,52711,529B52M707,51541,1523135400000
1523144340000,,,21936004,1523144340000,52711,529B58M907,51541,1523140320000
1523145660000,,,12233820,1523145660000,32534,325H97M907,32512,1523142300000
1523145660000,,,12233820,1523145660000,32531,325H97M907,32512,1523142300000
